date_utc,rollup_id,l2_fees_eth,rent_paid_eth,profit_eth,txcount
2022-01-01,arbitrum,28.820989869765167,14.032524620441976,14.788465249323192,29917
2022-01-01,optimism,16.619587052666716,11.370015709000002,5.249571343666714,27621
2022-01-02,arbitrum,30.15881892717041,17.73789967542116,12.42091925174925,31715
2022-01-02,optimism,18.36587431739781,11.72144844,6.644425877397811,22529
2022-01-03,arbitrum,33.64495253923946,20.480286632841608,13.164665906397854,32881
2022-01-03,optimism,28.251544508495524,17.833377289,10.418167219495523,33299
2022-01-04,arbitrum,50.57479990712656,29.284476035633546,21.290323871493015,44167
2022-01-04,optimism,35.6697178902309,21.396252654000005,14.273465236230894,36341
2022-01-05,arbitrum,53.96823292894107,34.5240659446949,19.444166984246174,42774
2022-01-05,optimism,54.23458436198227,32.742134076,21.492450285982272,45019
2022-01-06,arbitrum,49.82346775065271,29.966556591274703,19.856911159378008,38128
2022-01-06,optimism,43.44704801987487,26.993683640999997,16.453364378874873,42068
2022-01-07,arbitrum,51.94530758187286,34.48898882008991,17.456318761782953,40484
2022-01-07,optimism,59.18041612611897,36.857666967,22.32274915911897,52163
2022-01-08,arbitrum,41.29792348136518,24.940319148789253,16.357604332575928,34175
2022-01-08,optimism,29.429438159866365,25.415421817999995,4.01401634186637,40646
2022-01-09,arbitrum,22.14898416442591,13.628707269640984,8.520276894784928,17129
2022-01-09,optimism,31.29700874782139,27.185492463000003,4.111516284821388,36465
2022-01-10,arbitrum,54.404539549826666,44.48573410935771,9.918805440468958,34227
2022-01-10,optimism,55.19737487468669,45.034785021000005,10.162589853686683,39813
2022-01-11,arbitrum,49.80546085451731,27.244882797756148,22.56057805676116,27615
2022-01-11,optimism,33.05208358953473,28.414346232,4.637737357534732,30014
2022-01-12,arbitrum,43.34586586151998,25.42849163600173,17.91737422551825,25705
2022-01-12,optimism,27.715817834704374,24.630233954999994,3.08558387970438,26339
2022-01-13,arbitrum,47.27426014450865,25.393618478965035,21.880641665543617,27899
2022-01-13,optimism,33.17537298944268,27.687284957,5.488088032442679,29457
2022-01-14,arbitrum,51.06898848098993,28.10858210059329,22.96040638039664,29395
2022-01-14,optimism,28.091915005104653,24.836716666,3.255198339104652,24839
2022-01-15,arbitrum,46.68351095776777,22.956126573460335,23.727384384307438,29225
2022-01-15,optimism,16.288681713024925,15.549776580999998,0.7389051320249269,20012
2022-01-16,arbitrum,47.65462618647261,24.375401620879543,23.27922456559307,33320
2022-01-16,optimism,15.575195552911609,14.655574915000004,0.9196206379116045,19396
2022-01-17,arbitrum,47.09179412941332,27.509262135620823,19.5825319937925,33755
